編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
109,32,N103556074,王OO,F營造業(其他專門營造業),墜落、滾落,1,蔡秋茶(即全德企業社),59319642,廠房屋頂烤漆浪板更新工程,彰化縣鹿港鎮鹿和路四段257巷10號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-05-22,否,02
110,33,10991395,穩聖營造有限公司,F營造業(建築工程業),墜落、滾落,1,國家中山科學研究院,45002910,后里設施新建工程(建築部分),臺中市后里區寺山路121號,2272,臺中市后里區寺山路121號,臺中市勞動檢查處,2025,2025-05-22,是,07
111,34,84980915,巧新科技工業股份有限公司二廠,C製造業(未分類其他金屬製品製造業),墜落、滾落,1,,84980915,A棟3樓Y2前處理軌道維修工程,,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-05-21,否,02
112,35,27850187,鈺竣鈑金工業有限公司,C製造業(其他通用機械設備製造業),被撞,1,,27850187,,臺中市大雅區秀山里上山三路32號,2272,,臺中市勞動檢查處,2025,2025-05-20,否,07
113,36,60232089,嘉圓營造股份有限公司,F營造業(建築工程業),物體飛落,1,名軒開發股份有限公司,04615057,名軒開發股份有限公司新建工程,工地西北側A棟建築物旁,2271,苗栗縣後龍鎮光華路與中山路口,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-05-19,是,02
114,37,80435225,明城景觀園藝工程有限公司,N支援服務業(綠化服務業),墜落、滾落,1,新光三越百貨股份有限公司,23525871,新光三越百貨股份有限公司台北信義分公司二館景觀植栽養護工程,新光三越百貨股份有限公司台北信義分公司二館(A8館),2266,臺北市信義區松高路12號,臺北市勞動檢查處,2025,2025-05-17,是,04
115,38,89982791,義力營造股份有限公司,F營造業(其他土木工程業),被撞,1,彰化縣政府,58807307,彰化市大埔截水溝堤岸道路拓寬工程,工區第一區段擋土牆R0K+100處,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-05-15,否,02
116,39,04416894,崇友實業股份有限公司楊梅廠,C製造業(輸送機械設備製造業),墜落、滾落,1,,04416894,,桃園市楊梅區梅獅路2段688號,2268,桃園市楊梅區梅獅路2段688號,桃園市政府勞動檢查處,2025,2025-05-15,是,06
117,40,-,王○○,S其他服務業(其他個人服務業),墜落、滾落,1,蔡○○,-,採光罩翻修工程,,2272,,臺中市勞動檢查處,2025,2025-05-14,否,07
118,41,89822958,璞承營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,璞元建設股份有限公司,24487621,璞元建設中壢區青溪段578地號等7筆集合住宅新建工程,工區A、B棟間之塔吊,,桃園市中壢區永裕路 88 號旁,桃園市政府勞動檢查處,2025,2025-05-13,是,06
119,42,22360823,萬成航空科技股份有限公司,N支援服務業(建築物一般清潔服務業),被撞,1,中國醫藥大學附設醫院,52600770,環境清潔維護保養作業,中國醫藥大學附設醫院急重症大樓地下2樓停車場,2272,臺中市北區學士路2號,臺中市勞動檢查處,2025,2025-05-13,是,07
120,43,89351915,興佑實業有限公司,B礦業及土石採取業(砂、石採取及其他礦業),墜落、滾落,1,,89351915,,,,屏東縣鹽埔鄉鹽中村豐年路1-25號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-05-12,是,03
121,44,54703549,台灣電力股份有限公司電力修護處,D電力及燃氣供應業(電力供應業),其他交通事故,1,,24021504,113-115台灣電力股份有限公司發電機組修護技術勞務工作,,2268,桃園市觀音區電廠路1號,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-05-09,是,01
122,45,82919703,永保興業有限公司,F營造業(其他土木工程業),墜落、滾落,1,忠順建設股份有限公司,52337547,忠順建設股份有限公司新建工程（建照號碼：110板建字第365號）,地上9樓之施工平台,2267,板橋區滿平街84巷內,新北市政府勞動檢查處,2025,2025-05-08,是,05
123,46,27479862,宇盛汽車旅館有限公司,I住宿及餐飲業(短期住宿業),墜落、滾落,1,,27479862,,亞諾溫泉漫旅（店名）5樓大眾池區,,宜蘭縣礁溪鄉仁愛路3號,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-05-05,是,01
124,47,04777714,鋼興鐵工廠有限公司,F營造業(其他專門營造業),墜落、滾落,1,,04777714,,新北市林口區大水湳路110號,2267,新北市林口區大水湳路110號,新北市政府勞動檢查處,2025,2025-05-05,是,05
125,48,96975970,麥寮汽電股份有限公司,D電力及燃氣供應業(電力供應業),墜落、滾落,1,,96975970,FP2機組貫流式鍋爐標售案,麥寮汽電股份有限公司麥寮發電廠FP2機組,2275,雲林縣麥寮鄉中興村台塑工業園區7號,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-30,是,02
126,49,85593525,華榮企業行,N支援服務業(綠化服務業),物體飛落,1,屏東縣霧臺鄉公所,87897616,神山多功能活動中心後方邊坡倒樹移除及周邊環境綠美化勞務工程,屏東縣霧臺鄉神山多功能活動中心停車場後方邊坡,2280,屏東縣霧台鄉霧台村神山巷25之6號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-04-30,是,03
127,50,82064662,義達營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,台灣人壽保險股份有限公司,03557017,高雄市舊市議會都市更新事業公開評選實施者案拆除工程,高雄市前金區前金區中正路192號,2279,高雄市前金區前金區中正路192號,高雄市政府勞工局勞動檢查處,2025,2025-04-30,是,09
128,51,U12052****,葉吳OO,F營造業(整地、基礎及結構工程業),墜落、滾落,1,,U12052****,,,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-04-29,否,01
129,52,45527649,戴翠琴(即翔誠室內裝修工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,易樂企業股份有限公司,61866526,廠房屋頂、牆面整修工程,倉庫屋頂,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-23,否,02
130,53,70365116,泓苓企業股份有限公司,C製造業(不織布業),被撞,1,無。,70365116,無。,泓苓企業股份有限公司廠內通道,2268,桃園市新屋區埔工路568號,桃園市政府勞動檢查處,2025,2025-04-22,是,06
131,54,23313187,翔聯企業股份有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,國立臺灣大學醫學院附設醫院,03753600,國立臺灣大學醫學院附設醫院東址外牆更新工程,北棟大樓西側露臺區,2266,中正區中山南路7號,臺北市勞動檢查處,2025,2025-04-21,是,04
132,55,53926705,,,,1,,53926705,,,,,桃園市政府勞動檢查處,2025,2025-04-21,,06
133,56,52852682,太聯股份有限公司,C製造業(銅材軋延、擠型及伸線業),物體倒塌、崩塌,1,太聯股份有限公司,52852682,,廠內之銅條廠房SCR 澆鑄區,,桃園市觀音區大潭南路188號,桃園市政府勞動檢查處,2025,2025-04-19,是,06
134,57,84846278,虹樺營造有限公司,F營造業(建築工程業),墜落、滾落,1,异而富開發股份有限公司,53543691,异而富開發股份有限公司集合住宅新建工程-112府都建字第100號,屋頂,2269,新竹市東區明湖路116巷18弄1號,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-04-16,是,01
135,58,43794254,華志營造股份有限公司,F營造業(公用事業設施工程業),墜落、滾落,1,台灣電力股份有限公司,3795904,台中電廠新建燃氣機組計畫161kV/ 345kV開關場土建工程,345KV涵道通風及逃生孔,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-15,否,02
136,59,Q120884266,張OO(自然人),F營造業(其他專門營造業),墜落、滾落,1,,Q120903408,嘉義縣大林鎮中林里OO號之O民宅屋頂換修工程,,,,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-04-15,否,03
137,60,Y120159657,陳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,-,A203322220,-,2.	臺北市士林區社子街115巷,2266,,臺北市勞動檢查處,2025,2025-04-14,否,04
138,61,55660167,安生營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,鵬程建設股份有限公司,84212470,鵬程新三和段50地號新建工程(111中都建字第01691號),臺中市烏日區三榮八路25號旁,2272,臺中市烏日區三榮八路25號旁,臺中市勞動檢查處,2025,2025-04-14,是,07
139,62,16396083,點鑫產業股份有限公司斗六廠,C製造業(肉類其他加工及保藏業),與有害物等之接觸,2,-,-,廠房辦公室新建機電工程相關 之電力、給排水及消防等設備及管路缺失修復工作,點鑫產業股份有限公司斗六廠,2275,雲林縣斗六市溪洲里科加六路12號,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-13,是,02
140,63,36357025,純德汽車貨運有限公司,H運輸及倉儲業(汽車貨運業),其他交通事故,1,無,無,無,基隆市中山區基隆港西岸19號碼頭,2265,基隆市中山區中山三路56號,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-04-11,是,01
141,64,16718465,吉升飼料有限公司,C製造業(動物飼品製造業),物體倒塌、崩塌,1,無,無,,景璋畜牧場,2275,雲林縣褒忠鄉埔姜崙段525、525-8、525-9地號,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-10,是,02
142,65,54269806,申邦環保實業有限公司,F營造業(其他土木工程業),溺斃,1,桃園市八德區公所,43500103,114年度八德區雨水下水道等排水系統調查、清疏與設施修繕工程(開口契約),桃園市八德區永福西街與永福西街115巷口,2268,桃園市八德區永福西街與永福西街115巷口,桃園市政府勞動檢查處,2025,2025-04-10,是,06
143,66,88065055,裕和企業社,E用水供應及污染整治業(非有害廢棄物清除業),物體倒塌、崩塌,1,,99999999,,高雄市橋頭區田中路7巷2號,,,高雄市政府勞工局勞動檢查處,2025,2025-04-09,是,09
144,67,45139269,闆盛海事工程有限公司,E用水供應及污染整治業(資源回收處理業),溺斃,1,交通部航港局,31823206,喀麥隆籍貨船多芬(DOLPHIN)船體移除,臺南市安南區青草崙海岸喀麥隆籍貨船多芬(DOLPHIN)船體移除現場,2278,臺南市安南區城西街三段1105巷121弄150號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-04-08,是,03
145,68,83078587,尚正建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,,83078587,屏東縣九如鄉九清段185-2地號集合住宅28戶新建工程,本工程之5樓管道間開口處,2280,屏東縣九如鄉九清段185-2地號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-04-07,是,03
146,69,42002901,交通部公路局東區養護工程分局,O公共行政及國防；強制性社會安全(政府機關),被撞,1,,42002901,洛韶監工站113年度(第三次)預約經常性災害搶修工程,,,,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-04-06,否,01
147,70,82471014,金大昌工程行,F營造業(其他專門營造業),墜落、滾落,1,,無,廠房屋頂防水工程,彰化縣福興鄉福工路12號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-04-02,否,02
148,71,83877414,陳韻筑（即舜鑫不銹鋼企業社）,F營造業(其他專門營造業),墜落、滾落,1,游象育,-,桃園市蘆竹區五福路64地號鐵皮屋拆除工程,高約3.6公尺之屋頂作業時墜落至地面,2268,,桃園市政府勞動檢查處,2025,2025-04-02,否,06
149,72,21910645,邱德順(即福棋吊運工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,王振瑞,T120009051,屏東市大連路民宅屋頂翻修工程,屏東縣屏東市大連路民宅本工程之北側1樓既有鋼架建物屋頂處,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-04-01,否,03
150,73,47154259,濟生醫藥生技股份有限公司,C製造業(西藥製造業),被夾、被捲,1,,47154259,,濟生醫藥生技股份有限公司(地址：新竹縣湖口鄉實踐路3號)自動倉儲二號倉,2270,新竹縣湖口鄉實踐路3號,勞動部職業安全衛生署北區職業安全衛生中心,2025,2025-03-28,是,01
151,74,84803067,旭昇營造有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,苗栗縣三義鄉公所,49500404,苗栗縣龍騰斷橋道路新建工程,苗栗縣三義鄉魚藤坪遊客中心旁本工程工地之擋土牆0K+060~0K+075處(西側),2271,苗栗縣三義鄉龍騰斷橋道路,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-03-28,是,02
152,75,09143900,鄭00(即淦銀旺工程行),G批發及零售業(金屬建材批發業),物體飛落,1,淼恩工程有限公司,80365430,型鋼載運作業,,2280,屏東縣萬丹鄉竹林路463號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-03-28,是,03
153,76,43131208,嘉祐起重工程股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,國產建材實業股份有限公司,24060203,(110建360號)A棟企業總部大樓新建工程,臺北市南港區南港路三段33號之工地,2266,臺北市南港區南港路三段33號,臺北市勞動檢查處,2025,2025-03-27,是,04
154,77,16130009,頎邦科技股份有限公司力行廠,C製造業(半導體封裝及測試業),墜落、滾落,1,,16130009,,升降機升降道,2269,新竹市東區力行五路3號,新竹科學園區管理局,2025,2025-03-26,是,11
155,78,91020173,安品營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,雙橡園開發股份有限公司,27293697,雙橡園4117新建工程,西南角之B2層施工構臺繫梁,2272,臺中市北屯區中平路與經貿五路口,勞動部職業安全衛生署中區職業安全衛生中心,2025,2025-03-24,是,02
156,79,79985616,維文工業有限公司,C製造業(金屬表面處理業),與有害物等之接觸,1,,79985616,,維文工業有限公司,2278,臺南市安定區中沙里中崙176號,勞動部職業安全衛生署南區職業安全衛生中心,2025,2025-03-24,是,03
157,80,27500605,喬永富有限公司,C製造業(其他通用機械設備製造業),墜落、滾落,1,,00000000,,臺中市神岡區八德路九如巷370號旁,2272,,臺中市勞動檢查處,2025,2025-03-24,否,07
158,81,90755339,義展營造工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,永信建設開發股份有限公司,22417810,師大案新建工程,高雄市苓雅區四維二路25號旁,2279,高雄市苓雅區四維二路25號旁,高雄市政府勞工局勞動檢查處,2025,2025-03-24,是,09
159,82,23170272,長耕國際股份有限公司,C製造業(金屬表面處理業),與有害物等之接觸,0,,23170272,,,2272,,臺中市勞動檢查處,2025,2025-03-23,否,07
160,83,97130459,信升昌營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,新合茂建設股份有限公司,83516101,（110建230）新合茂建設鉑舍大樓新建工程,5樓單管施工架,2266,臺北市中山區錦州街10號,臺北市勞動檢查處,2025,2025-03-22,是,04
